User,Brand,Variety,Type,Date,Strength,Taste,Price,Rating
sirsmoke317,Marlboro,Black,Shorts,2015-12-20,Strong,Very Pleasant,Fair,5
Hamptonlodge,Marlboro,Lights,100s,2015-12-20,Medium,Very Pleasant,High,5
Pat82,Newport,Full Flavor,Regular,2015-12-21,Medium,Very Pleasant,Fair,4
bajafumero,Camel,Filters Full Flavor,Regular,2015-12-22,Medium,Very Poor,Fair,1
bajafumero,Marlboro,Southern Cut,Regular,2015-12-22,Medium,Very Pleasant,Fair,5
Dorislf,305's,Full Flavor,100s,2015-12-26,Medium,Tolerable,High,3
Desireehys,Newport,Full Flavor,100s,2015-12-28,Medium,Pleasant,High,5
johnnybgood5289,Pall Mall,Full Flavor,100s,2015-12-30,Medium,Very Pleasant,Very High,4
Clfrn50,Pall Mall,Menthol,100s,2016-01-03,Strong,Pleasant,Fair,3
Sassygirl0812,Misty,Menthol,120s,2016-01-04,Medium,Very Pleasant,High,5
pcook,Marlboro,Edge,Regular,2016-01-04,Strong,Pleasant,Fair,5
Esmeagn,Marlboro,Black,100s,2016-01-12,Medium,Pleasant,High,3
tonya_1973,Marlboro,Menthol,100s,2016-01-12,Strong,Very Pleasant,High,3
DraculaSmokes,Benson and Hedges,Full Flavor,100s,2016-01-12,Medium,Pleasant,High,5
VapeGirl143,Marlboro,Black Menthol,Regular,2016-01-14,Strong,Very Pleasant,Low,5
broker965,Marlboro,Menthol,Regular,2016-01-14,Medium,Very Pleasant,Fair,5
walt27390,Marlboro,Menthol,100s,2016-01-16,Medium,Very Pleasant,High,4
Chrisjones,Newport,Full Flavor,Regular,2016-01-18,Strong,Very Pleasant,Fair,5
engeldaviswylie8,Pall Mall,Menthol,Regular,2016-01-20,Strong,Very Pleasant,Fair,5
Cranetrane,Newport,Full Flavor,100s,2016-01-20,Medium,Very Pleasant,Very High,5
Woody,Newport,Menthol,100s,2016-01-21,Very Strong,Very Pleasant,Very High,5
ruup2it96,Marlboro,Reds,100s,2016-01-21,Strong,Pleasant,High,4
Nightgoat,Newport,Full Flavor,100s,2016-01-22,Strong,Tolerable,High,2
Tamgat,marlboro,special blend,100s,2016-01-23,Weak,Pleasant,Fair,5
chickapee@roadru,marlboro,special blend,100s,2016-01-23,Medium,Pleasant,Very High,5
DebbieS,Marlboro,Menthol,100s,2016-01-24,Strong,Very Pleasant,Fair,3
cigndipper212,Maverick,Full Flavor,100s,2016-01-24,Very Strong,Very Pleasant,Very Low,5
DebbieS,Marlboro,Lights,Regular,2016-01-24,Weak,Tolerable,High,3
MissB,American Spirit,Menthol,Regular,2016-01-24,Medium,Very Pleasant,Fair,5
DebbieS,Marlboro,Full Flavor,Regular,2016-01-25,Very Strong,Tolerable,High,2
DebbieS,Marlboro,Full Flavor,100s,2016-01-25,Strong,Pleasant,High,3
DDarko828,Newport,Full Flavor,Regular,2016-01-26,Medium,Poor,High,2
Nana32205,Marlboro,Full Flavor,100s,2016-01-26,Strong,Pleasant,High,5
JAG,Marlboro,Skyline Menthol,Regular,2016-01-27,Medium,Very Poor,Fair,1
Shawnathompson,Maverick,Full Flavor,100s,2016-01-28,Medium,Pleasant,Fair,4
"lisaostler ",Marlboro,Special Blend (Red),100s,2016-01-30,Medium,Very Pleasant,Fair,4
ChainSmoker666,Benson and Hedges,Full Flavor,100s,2016-01-31,Strong,Pleasant,High,5
MoonCoven,USA Gold,Full Flavor,100s,2016-01-31,Weak,Very Poor,Low,1
IhatePyramidCigs,Pyramid,Full Flavor,Regular,2016-01-31,Weak,Very Poor,Low,1
Epiphone666,Newport,Non-Menthol,100s,2016-01-31,Medium,Pleasant,Fair,4
666 death 666,Marlboro,Reds,Regular,2016-01-31,Medium,Pleasant,High,3
gingersnapmo62,Pall Mall,Menthol Lights,100s,2016-02-04,Very Strong,Pleasant,Fair,4
gingersnapmo62,Pall Mall,Menthol Lights,100s,2016-02-04,Strong,Pleasant,Fair,4
Lanay911,Newport,Full Flavor,Regular,2016-02-18,Medium,Pleasant,Fair,5
penrod62,Marlboro,Special Blend (Red),100s,2016-02-18,Medium,Very Pleasant,High,5
JohnnyValentine,Marlboro,Special Blend (Red),100s,2016-02-22,Medium,Very Pleasant,Fair,5
djtc2013,Marlboro,Special Blend (Red),100s,2016-02-24,Medium,Pleasant,Low,5
Joesphmart,Marlboro,Special Blend (Red),100s,2016-02-25,Medium,Pleasant,High,5
Barbara. Keller,Marlboro,Special Blend (Red),100s,2016-03-02,Medium,Pleasant,Low,5
BrookeElizaveth,KOOL,Menthol,100s,2016-03-07,Very Strong,Very Pleasant,Fair,5
corgipup,KOOL,Menthol,100s,2016-03-22,Medium,Very Pleasant,Very Low,5
Rodgers62974,Marlboro,Special Blend (Red),100s,2016-03-25,Medium,Pleasant,Fair,3
Matt.Reece,Marlboro,Special Blend (Red),100s,2016-03-27,Very Strong,Very Pleasant,Very Low,3
Dcist707,Camel,Crush,Regular,2016-03-30,Strong,Very Pleasant,Fair,5
Dcist707,Marlboro,Black Menthol,Regular,2016-03-30,Medium,Pleasant,Fair,4
Paulaweaver,Marlboro,Menthol,100s,2016-04-02,Medium,Pleasant,Fair,3
Araxtinaz,Camel,Filters Full Flavor,Regular,2016-04-06,Medium,Very Pleasant,Very High,5
BelaLugosi,Winston,Lights,Regular,2016-04-09,Medium,Pleasant,Fair,4
bryan white,Marlboro,Black,100s,2016-04-09,Strong,Very Pleasant,High,4
1500johnson,Newport,Full Flavor,100s,2016-04-12,Medium,Pleasant,High,5
william journeau,Newport,Full Flavor,100s,2016-04-12,Strong,Very Pleasant,High,5
1500johnson,Newport,Full Flavor,100s,2016-04-12,Medium,Pleasant,Very High,5
1500johnson,Newport,Full Flavor,100s,2016-04-12,Strong,Pleasant,Very High,5
"InkkyyAfff ",Marlboro,Reds,Regular,2016-04-12,Strong,Pleasant,High,5
JoeLove0000,Pall Mall,Menthol,100s,2016-04-17,Strong,Very Pleasant,Fair,5
margaretthomas,Pall Mall,Menthol,100s,2016-04-21,Medium,Very Pleasant,High,4
ATrizzay,Newport,Menthol,Shorts,2016-04-22,Strong,Very Pleasant,High,5
rev.robbiemayes@,Pall Mall,Full Flavor,100s,2016-04-23,Medium,Very Pleasant,Fair,5
RobbyR,American Spirit,Lights,Regular,2016-04-25,Strong,Very Pleasant,Fair,5
RobbyR,American Spirit,Full Flavor,Regular,2016-04-25,Very Strong,Very Pleasant,Fair,5
lisapooh21,Marlboro,Black,100s,2016-04-25,Very Strong,Very Pleasant,Fair,5
docmarlboro,Camel,Filters Full Flavor,Regular,2016-04-26,Strong,Very Pleasant,Fair,5
Francis,Newport,Menthol,Regular,2016-04-28,Strong,Tolerable,High,4
cerina,Marlboro,Special Blend Red,Regular,2016-05-02,Medium,Pleasant,Low,4
Upbeat11,Pyramid,Full Flavor,100s,2016-05-02,Medium,Very Pleasant,Low,5
pskaggs5,Virginia Slims,Menthol,100s,2016-05-03,Strong,Very Pleasant,High,5
pskaggs5,Virginia Slims,Menthol,100s,2016-05-03,Strong,Very Pleasant,High,5
lobro,Marlboro,Menthol,100s,2016-05-06,Strong,Very Pleasant,Fair,5
mshildegard,Benson and Hedges,Full Flavor,100s,2016-05-10,Strong,Very Pleasant,Fair,5
vsgirl23,Virginia Slims,Menthol,100s,2016-05-11,Strong,Pleasant,High,5
transDana24,Virginia Slims,Luxury Lights,120s,2016-05-14,Strong,Very Pleasant,Fair,5
NYCsDancer,Djarum,Black,Regular,2016-05-14,Strong,Very Pleasant,Low,5
boy0nacho,Lucky Strike,Classic,Unfiltered,2016-05-15,Very Strong,Very Pleasant,Very High,5
boy0nacho,Pall Mall,Menthol,Regular,2016-05-15,Very Weak,Tolerable,Very Low,2
RhondaP75,Newport,Full Flavor,100s,2016-05-15,Strong,Very Pleasant,Fair,5
boy0nacho,Camel,Full Flavor,Unfiltered,2016-05-15,Very Strong,Very Pleasant,High,5
john.amsco,American Spirit,Full Flavor,Regular,2016-05-17,Medium,Tolerable,Very High,3
boy0nacho,Camel,Filters Full Flavor,Regular,2016-05-19,Medium,Very Pleasant,Fair,5
thargraves,Pall Mall,Ultra Lights (Orange),100s,2016-05-20,Weak,Pleasant,Fair,5
jacky,Marlboro,Full Flavor,100s,2016-05-21,Strong,Very Pleasant,High,5
laurel kent,Pall Mall,Menthol Lights,100s,2016-05-23,Medium,Tolerable,High,5
johpik,Pall Mall,Menthol Lights,100s,2016-05-23,Medium,Very Pleasant,Very High,5
mshildegard,Marlboro,Full Flavor,100s,2016-05-23,Strong,Pleasant,Fair,5
"collinsau35  ",Pall Mall,Menthol Lights,100s,2016-05-25,Very Strong,Pleasant,High,3
topcatsr6@att.ne,Pall Mall,Full Flavor,100s,2016-05-26,Medium,Pleasant,Fair,4
cbench,Pall Mall,Full Flavor,100s,2016-05-28,Medium,Very Pleasant,Fair,5
allman1031,305's,Full Flavor,Regular,2016-05-28,Strong,Very Pleasant,Fair,5
onefoxylady77,Camel,Filters Full Flavor,Regular,2016-05-29,Strong,Pleasant,Fair,5
patricia200678,Pall Mall,Lights (Blue),Regular,2016-05-29,Medium,Pleasant,Low,4
shalened,Virginia Slims,Menthol,100s,2016-05-31,Strong,Very Pleasant,Fair,5
Donald3412,305's,Full Flavor,Regular,2016-05-31,Very Strong,Very Pleasant,Very High,5
Angelzglow,Marlboro,Special Blend Red,Regular,2016-06-03,Strong,Pleasant,High,3
topkek,Marlboro,Lights,Regular,2016-06-05,Very Weak,Pleasant,High,3
Denise Norman,marlboro,special blend,100s,2016-06-08,Strong,Very Pleasant,Fair,5
boy0nacho,Dunhill,Full Flavor (Red),Regular,2016-06-11,Weak,Very Pleasant,High,3
boy0nacho,Pall Mall,Reds,Regular,2016-06-11,Strong,Very Pleasant,Low,5
dragon8389,Pall Mall,Menthol,100s,2016-06-12,Medium,Very Pleasant,High,4
darlene1,Pall Mall,Black Menthol,100s,2016-06-12,Medium,Very Pleasant,Fair,5
darlene1,Pall Mall,Black Menthol,100s,2016-06-12,Medium,Very Pleasant,Fair,5
bradleymaria94@g,Marlboro,Black,Shorts,2016-06-13,Medium,Pleasant,Fair,5
bradleymaria94@g,Marlboro,Black,Shorts,2016-06-13,Medium,Pleasant,Fair,5
bradleymaria94@g,Marlboro,Black,Shorts,2016-06-13,Medium,Pleasant,Fair,5
Captainthumper,American Spirit,Perique,Regular,2016-06-13,Strong,Very Pleasant,Very High,4
bradleymaria94@g,Marlboro,Black,Shorts,2016-06-13,Medium,Pleasant,Fair,5
kathygui,Pall Mall,Menthol Lights,100s,2016-06-13,Medium,Pleasant,Fair,4
AnthonyAGoulet,Pall Mall,Lights (Blue),100s,2016-06-13,Strong,Pleasant,High,5
rwhitesel,Pall Mall,Full Flavor,100s,2016-06-15,Medium,Very Pleasant,Low,5
kats22,Pall Mall,Menthol Lights,100s,2016-06-15,Medium,Very Pleasant,Very High,5
rocky12,Pall Mall,Full Flavor,100s,2016-06-16,Weak,Poor,Very High,1
JellyKellt,Marlboro,Special Blend Gold Lights,Regular,2016-06-19,Medium,Pleasant,Fair,4
Barbra moore,Pall Mall,Full Flavor,Regular,2016-06-21,Strong,Very Pleasant,Fair,5
peterdog57,Pall Mall,Lights (Blue),100s,2016-06-23,Medium,Pleasant,Fair,5
Bob Scofield,American Spirit,Perique,Regular,2016-06-25,Strong,Very Pleasant,Fair,5
Cissy brown,Marlboro,Black,100s,2016-06-26,Strong,Pleasant,Fair,5
"Frank ",Marlboro,Reds,Regular,2016-06-26,Strong,Very Poor,Fair,2
Beth74,Benson and Hedges,Full Flavor,100s,2016-06-27,Strong,Very Pleasant,Very High,5
FRAN B,Pall Mall,Menthol,100s,2016-06-30,Strong,Tolerable,High,3
Chill,KOOL,Menthol,Regular,2016-07-04,Strong,Very Pleasant,Very High,4
westmary1963,Pall Mall,Full Flavor,100s,2016-07-07,Medium,Pleasant,Fair,5
westmary1963,Pyramid,Full Flavor,100s,2016-07-07,Medium,Very Pleasant,Low,4
litton,Pall Mall,Full Flavor,100s,2016-07-08,Medium,Tolerable,Fair,1
"Alleygatorman ",American Spirit,Mediums,Regular,2016-07-08,Strong,Very Pleasant,Low,5
mysmokes37,Marlboro,Black,100s,2016-07-10,Strong,Very Pleasant,Fair,5
M0r9h3u5,Pall Mall,Ultra Lights (Orange),100s,2016-07-11,Weak,Pleasant,Low,5
SnodgrassV,Benson and Hedges,Menthol,100s,2016-07-11,Strong,Very Pleasant,Very High,5
Laura Jean,marlboro,special blend,100s,2016-07-12,Strong,Pleasant,Fair,5
Est49Mae,L&M,Full Flavor,Regular,2016-07-12,Medium,Very Poor,Very High,1
Jgoodier1990,Marlboro,Smooth Menthol,Regular,2016-07-15,Medium,Very Poor,Very High,2
Angela Kelley,Pall Mall,Menthol Lights,100s,2016-07-18,Medium,Pleasant,High,5
Dannnyyyyu,Marlboro,Smooth Menthol,Regular,2016-07-20,Medium,Pleasant,Fair,4
E14e,Parliament,Lights (White),Regular,2016-07-22,Medium,Very Pleasant,High,5
tacole24,Sonoma,Full Flavor,Regular,2016-07-23,Medium,Very Pleasant,Fair,5
Hw0827,Marlboro,Southern Cut,Regular,2016-07-24,Medium,Very Pleasant,High,4
nfedders,Camel,Crush,Regular,2016-07-27,Medium,Pleasant,Fair,3
nat7958,Salem,Green Label Full Flavor,Regular,2016-07-28,Strong,Very Pleasant,Very High,5
Billieh55,Pall Mall,Menthol Lights,100s,2016-07-31,Medium,Very Pleasant,Very High,5
Cjaye227,Benson and Hedges,Gold,Regular,2016-08-01,Medium,Pleasant,High,4
Cjaye227,Benson and Hedges,Full Flavor,100s,2016-08-02,Medium,Very Pleasant,High,4
russelalfred,Pall Mall,Menthol,100s,2016-08-05,Weak,Pleasant,High,3
campbell o,Pall Mall,Menthol,100s,2016-08-05,Strong,Pleasant,High,5
Ladii420,Marlboro,Smooth Menthol,Regular,2016-08-09,Medium,Pleasant,Very Low,5
Carina86,L&M,Full Flavor,Regular,2016-08-09,Medium,Very Pleasant,Very Low,5
rockinrobinc66,Marlboro,Blend No. 27,Regular,2016-08-11,Medium,Very Pleasant,Fair,5
beth0901,Pall Mall,Full Flavor,100s,2016-08-11,Medium,Very Pleasant,Fair,5
KLRTodd,Lucky Strike,Classic,Unfiltered,2016-08-16,Strong,Very Pleasant,High,5
KLRTodd,American Spirit,Full Flavor,Unfiltered,2016-08-17,Strong,Very Pleasant,Fair,5
yin27me,Newport,Menthol,Regular,2016-08-19,Strong,Very Pleasant,Very High,5
Easysmokes89,Marlboro,Blend No. 27,Regular,2016-08-19,Medium,Very Pleasant,Fair,5
deborahjacobs,Pall Mall,Black Menthol,100s,2016-08-19,Medium,Very Pleasant,High,5
screw32,Marlboro,Edge,Regular,2016-08-20,Medium,Very Pleasant,Fair,5
bdiannwince1,Misty,Menthol,120s,2016-08-20,Medium,Very Pleasant,Fair,5
HellFire,Pall Mall,Menthol,100s,2016-08-21,Medium,Pleasant,Fair,4
Rebeccawv,Misty,Menthol,120s,2016-08-24,Medium,Very Pleasant,Fair,5
CAMIKE82,Newport,Menthol,100s,2016-08-25,Strong,Very Pleasant,Fair,5
CAMIKE82,Virginia Slims,Luxury Lights,120s,2016-08-25,Medium,Very Pleasant,Fair,5
patrick downs,Newport,Full Flavor,100s,2016-08-28,Medium,Pleasant,High,4
handygandy47,Newport,Menthol,Regular,2016-08-29,Medium,Tolerable,High,4
jeanann.kerr,Winston,Full Flavor,Regular,2016-09-03,Strong,Very Pleasant,High,5
Joseph Jaramillo,Winston,Full Flavor,Regular,2016-09-04,Weak,Poor,High,1
Lil4FromDaCorner,Benson and Hedges,Gold,Regular,2016-09-04,Weak,Tolerable,Very Low,2
boldnbeautiful,Newport,Full Flavor,100s,2016-09-06,Strong,Very Pleasant,High,5
CAMIKE82,Newport,Full Flavor,100s,2016-09-06,Strong,Very Pleasant,Fair,5
yasal,Marlboro,Reds,Regular,2016-09-07,Strong,Very Poor,Fair,1
Hockeyfan1023,American Spirit,Menthol Lights,Regular,2016-09-08,Weak,Very Pleasant,High,5
Malle11,Pall Mall,Full Flavor,100s,2016-09-09,Strong,Pleasant,High,4
Tubebe21,Newport,Menthol,Regular,2016-09-10,Medium,Tolerable,High,5
carelesspeep536,Marlboro,72's,Regular,2016-09-11,Very Strong,Very Pleasant,High,5
carelesspeep536,Marlboro,72's,Regular,2016-09-11,Strong,Pleasant,High,5
Fernando#@,Newport,Menthol,100s,2016-09-12,Strong,Very Pleasant,Fair,5
laxgoalie26,Marlboro,Virginia Blend,Regular,2016-09-12,Strong,Very Pleasant,Fair,5
Tina winstanley,Winston,Full Flavor,Regular,2016-09-13,Medium,Pleasant,High,4
MOFOGREG,L&M,Full Flavor,Regular,2016-09-14,Medium,Very Pleasant,Fair,4
Michael1855,Winston,Full Flavor,Regular,2016-09-14,Very Weak,Very Poor,High,1
Huntcass96,Marlboro,Full Flavor,100s,2016-09-15,Strong,Very Pleasant,High,4
timothygilliam,Pall Mall,Lights (Blue),100s,2016-09-17,Medium,Pleasant,High,5
SmilaZ,Dunhill,Full Flavor (Red),Regular,2016-09-21,Medium,Very Pleasant,High,4
Miggs,Camel,Crush (Bold),Regular,2016-09-21,Medium,Very Pleasant,High,4
Donna573,Newport,Full Flavor,100s,2016-09-25,Medium,Pleasant,High,5
dean00200,Marlboro,Full Flavor,Regular,2016-09-25,Strong,Pleasant,Fair,5
SUZYQ1042@OUTLOO,Pall Mall,Menthol,100s,2016-09-25,Medium,Pleasant,Fair,4
Evalynn92,Newport,Menthol,Regular,2016-09-27,Strong,Very Pleasant,Very High,5
Kim,Marlboro,Black,100s,2016-09-27,Medium,Very Pleasant,Fair,4
michael1855,Winston,Full Flavor,Regular,2016-09-28,Very Weak,Very Poor,High,1
Debbie Thomas,USA Gold,Full Flavor,100s,2016-09-30,Strong,Pleasant,Fair,3
nancee walther,Marlboro,Special Blend (Red),100s,2016-09-30,Medium,Pleasant,Fair,5
Carolyn Matlock,Marlboro,Special Blend (Red),100s,2016-09-30,Medium,Pleasant,Low,4
nancee walther,Marlboro,Special Blend (Red),100s,2016-09-30,Medium,Pleasant,Fair,5
nancee walther,Marlboro,Special Blend (Red),100s,2016-09-30,Medium,Pleasant,Fair,5
StuNahan,Virginia Slims,Menthol,100s,2016-10-02,Strong,Pleasant,High,4
Atylerfff,Newport,Menthol,Regular,2016-10-06,Medium,Very Pleasant,High,5
HailLordSatan,Newport,Non-Menthol,100s,2016-10-07,Medium,Pleasant,Fair,4
tedfin,American Spirit,Full Flavor,Regular,2016-10-13,Strong,Poor,Very High,1
smokinaway,Marlboro,Blend No. 27,Regular,2016-10-15,Medium,Tolerable,High,2
David,American Spirit,Perique,Regular,2016-10-16,Strong,Very Pleasant,Very High,5
tammyann2,Pall Mall,Full Flavor,100s,2016-10-18,Medium,Pleasant,High,4
james.123,L&M,Full Flavor,Regular,2016-10-18,Medium,Pleasant,Fair,3
shaunaramir1,Pall Mall,Full Flavor,100s,2016-10-19,Very Strong,Very Pleasant,Fair,5
V,Camel,No. 9 Menthol,Regular,2016-10-20,Medium,Very Pleasant,High,5
Pendragon813,Marlboro,Lights,Regular,2016-10-20,Weak,Tolerable,Very High,3
Danny233,Newport,Menthol,Regular,2016-10-20,Medium,Pleasant,Fair,4
LisaV,Camel,No. 9,Regular,2016-10-22,Medium,Very Pleasant,Fair,5
PendulumSwings,Benson and Hedges,Gold,Regular,2016-10-24,Strong,Very Pleasant,High,5
jane agerton,Marlboro,83's,Regular,2016-10-24,Medium,Pleasant,Very High,4
jzach333,Marlboro,Edge,Regular,2016-10-26,Strong,Poor,High,2
Fckboi,Marlboro,Edge,Regular,2016-10-28,Strong,Pleasant,Low,5
sahrah120s,Marlboro,Black Menthol,100s,2016-10-31,Strong,Pleasant,Fair,4
sahrah120s,Marlboro,Full Flavor,100s,2016-10-31,Medium,Tolerable,High,3
Joan1961,Benson and Hedges,Full Flavor,100s,2016-11-02,Very Strong,Very Pleasant,High,5
lscott2005,Winston,Full Flavor,Regular,2016-11-03,Strong,Very Poor,Very High,1
Dreamapicard,Pall Mall,Ultra Lights (Orange),100s,2016-11-04,Very Weak,Tolerable,Fair,1
katyfay1@hotmail,Marlboro,Full Flavor,100s,2016-11-05,Strong,Pleasant,Very High,4
Brittanyr,Marlboro,Full Flavor,100s,2016-11-05,Medium,Pleasant,High,5
smoking_Kills,Marlboro,Reds,Regular,2016-11-11,Strong,Poor,Low,3
smoking_Kills,Marlboro,Reds,Regular,2016-11-11,Strong,Poor,Low,2
smoking_Kills,Nat Sherman,Classic,Regular,2016-11-11,Strong,Very Pleasant,High,5
Chewynkay,Marlboro,Black Menthol,100s,2016-11-12,Medium,Pleasant,High,4
bdekis,Virginia Slims,Menthol,100s,2016-11-13,Very Strong,Very Pleasant,Very High,5
CheriMarie,Newport,Menthol,100s,2016-11-13,Strong,Very Pleasant,High,5
CheriMarie,Virginia Slims,Luxury Lights,120s,2016-11-13,Medium,Very Pleasant,Very High,5
lscott,Winston,Full Flavor,Regular,2016-11-14,Very Strong,Very Poor,Very High,1
William,Misty,Menthol,120s,2016-11-16,Strong,Very Pleasant,Very High,5
elaine sundin,Pall Mall,Lights (Blue),100s,2016-11-17,Medium,Pleasant,High,4
pam1105brewer,Virginia Slims,Full Flavor,100s,2016-11-17,Medium,Pleasant,Fair,5
william,Pall Mall,Lights (Blue),Regular,2016-11-18,Medium,Pleasant,Low,3
Raybo57,Winston,Full Flavor,Regular,2016-11-18,Very Weak,Very Poor,High,1
justmelucyCAllE,Marlboro,Blend No. 27,Regular,2016-11-19,Medium,Pleasant,Fair,5
aprilanderson,Newport,Menthol,Shorts,2016-11-20,Medium,Pleasant,High,5
jerrytimes,Marlboro,Black (Full Flavor),Regular,2016-11-23,Medium,Pleasant,Fair,5
Adolf McSatan,Parliament,Lights (White),Regular,2016-11-26,Medium,Pleasant,Fair,4
Sam,Marlboro,Ultra Lights,Regular,2016-11-30,Medium,Pleasant,Very High,2
Jackie,Newport,Menthol,100s,2016-11-30,Medium,Tolerable,Fair,1
norton1227,Pall Mall,Menthol Lights,100s,2016-12-02,Medium,Very Pleasant,Fair,5
katrina scott,Pall Mall,Menthol,100s,2016-12-04,Medium,Pleasant,High,5
Jesse,Marlboro,Edge,Regular,2016-12-05,Medium,Tolerable,High,2
Nikkiff19,Camel,Turkish Royal,Regular,2016-12-05,Medium,Very Pleasant,High,5
Ryanster1999,American Spirit,Menthol Lights,Regular,2016-12-07,Very Strong,Pleasant,Very High,4
Ryanster1999,Pall Mall,Menthol,100s,2016-12-07,Strong,Pleasant,Low,4
Ryanster1999,Marlboro,Southern Cut,Regular,2016-12-07,Very Strong,Pleasant,Fair,5
Kelly Sikking,Marlboro,Lights,100s,2016-12-07,Medium,Very Pleasant,High,4
alineortego,Pall Mall,Menthol Lights,100s,2016-12-08,Medium,Very Pleasant,High,5
zanerinsane,American Spirit,Menthol,Regular,2016-12-10,Medium,Pleasant,Fair,5
tivyian19,Pall Mall,Black Menthol,100s,2016-12-11,Strong,Very Pleasant,Fair,4
Georgette,Pall Mall,Lights (Blue),Regular,2016-12-11,Medium,Pleasant,Fair,5
mikahmoo,Camel,Turkish Royal,Regular,2016-12-11,Medium,Pleasant,Very High,4
"Kat ",KOOL,Menthol,Regular,2016-12-12,Strong,Pleasant,Fair,5
RobbyR,Pall Mall,Lights (Blue),Regular,2016-12-16,Medium,Pleasant,Fair,4
Artsy81,Nat Sherman,Classic,Regular,2016-12-16,Medium,Very Pleasant,Fair,5
Chris,Marlboro,Black (Full Flavor),Regular,2016-12-16,Strong,Very Pleasant,Fair,5
paigipoo12,Newport,Menthol,100s,2016-12-17,Very Strong,Very Pleasant,High,5
hayterz87,Marlboro,Reds,Regular,2016-12-23,Strong,Very Pleasant,Fair,5
Darthoma1990,American Spirit,Full Flavor,Regular,2016-12-26,Strong,Very Pleasant,High,5
kenneth mclain,Pall Mall,Full Flavor,100s,2017-01-03,Medium,Pleasant,Fair,4
murcig,305's,Full Flavor,Regular,2017-01-03,Strong,Pleasant,Fair,4
Garlt,Marlboro,Edge,Regular,2017-01-05,Strong,Very Pleasant,Fair,4
Carolyn McGaha,Marlboro,Edge,Regular,2017-01-06,Medium,Pleasant,Very High,4
carmail,Newport,Menthol,100s,2017-01-07,Medium,Pleasant,High,5
BOSSJD2017,Newport,Full Flavor,100s,2017-01-08,Strong,Very Pleasant,Fair,5
NattyDaddy,Basic,Full Flavor,Regular,2017-01-08,Strong,Pleasant,Very Low,4
pjcallahan2112,Marlboro,Ultra Lights,Regular,2017-01-09,Medium,Very Pleasant,High,5
Paulinebush,Pall Mall,Lights (Blue),100s,2017-01-11,Medium,Pleasant,Fair,5
"Amanda ",Maverick,Full Flavor,100s,2017-01-15,Medium,Very Pleasant,Very High,5
CigarLovinMerc,Pall Mall,Black Menthol,100s,2017-01-17,Very Strong,Tolerable,Fair,2
TimB1970,Marlboro,Lights,100s,2017-01-22,Medium,Very Pleasant,Fair,5
kerry,Maverick,Full Flavor,100s,2017-01-23,Strong,Pleasant,Fair,4
nanabrown,Virginia Slims,Full Flavor,100s,2017-01-23,Medium,Very Pleasant,Very High,5
Thesmokahlol,Marlboro,Edge,Regular,2017-01-24,Strong,Tolerable,Fair,4
Annie,Camel,Turkish Silver,Regular,2017-01-26,Weak,Very Pleasant,High,5
Mikeymax,Marlboro,Black Menthol,100s,2017-01-27,Strong,Pleasant,High,4
charlesellison,Newport,Menthol,100s,2017-01-30,Medium,Very Pleasant,High,5
Jesuslovesherb,Camel,Turkish Royal,Regular,2017-01-31,Medium,Very Pleasant,Fair,5
Connie Koering,Pall Mall,Lights (Blue),Regular,2017-02-03,Weak,Pleasant,Fair,4
spitfire777,American Spirit,Organic,Regular,2017-02-05,Strong,Pleasant,High,5
Limjahey,KOOL,Menthol,100s,2017-02-07,Weak,Poor,Fair,1
Limjahey,Pall Mall,Menthol,100s,2017-02-07,Medium,Very Pleasant,Low,4
Nickscigreview,Camel,Turkish Gold,Regular,2017-02-13,Strong,Very Pleasant,Very High,4
sahrah120s,Marlboro,Black Menthol,100s,2017-02-13,Strong,Very Pleasant,Fair,5
sahrah120s,Marlboro,Menthol,100s,2017-02-13,Strong,Very Pleasant,Fair,5
diane robinson,Pall Mall,Menthol,100s,2017-02-14,Medium,Pleasant,Fair,5
Melissa,L&M,Menthol,100s,2017-02-14,Strong,Very Pleasant,Fair,5
HickeyInTheClamV,Camel,Full Flavor,Unfiltered,2017-02-19,Strong,Very Pleasant,Very High,5
